text,labels
"@fredo_gf hola, lamentamos leer esto  por favor, danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. salu2",0
"@neodonnadie de sobra, si solo somos 3 dime tu id y ya te agrego ",0
"es taaaaaan triste que teoría de juegos este en mi plan de estudios en la uam, pero no en el campus al que voy a licitar en españa.",0
@prxttytimebomb @emimartinez_98 si es que odio a muerte a la nueva harley que quieres,1
"@martincaligaris tu forma tan linda de decir: borris chavez!!! gracias por el saludo, ya prontito nos vemos, abrazos méxico papá!!!",0
me quede vestida y alborotada.,0
k desesperante es hablar con alguien que tarda mucho en contestar,0
que triste es no tenerte,1
"@fantasylaliga hola no se actualiza clasificaciones y lo que es peor, el mercado está vacío desde hace tiempo ",0
@fourty35 si mañana sigues malita te dedico una canción. (mía no,0
las mujeres se odian entre ellas,1
"@debnamfabray si, la verdad si fue feo",0
@saulsegurab pionera en nuestra colonia,0
"extraño a mis comprañeros roberto, osvaldo, julio y leo eran increibles al igual que mis super jefes!",0
@ladygraphene a la próxima a ver si os veo,0
a todos los artistas de tumblr les llegan preguntas o cumplidos sobre su arte y a mi me preguntan si soy lesbiana ... fucking great.,1
@nmlss777 ojalá lo hubiera podido hacer negro,0
"@j_pietra me gustaria conoserte y estar 1 dia contigo y con todo el plantel de chivas,me gustas como narra pero como nunca me aras caso",0
@paloma_cv12 el club de la comedia se ha quedado demasiado grande #monologuista jaja,0
ese trabajo solo es de hombres.,1
hay veces que uno se siente un extranjero hasta en su propio país,0
que entro al youtube i casi tots los videos son de haul material escolar i pos mira,0
hoy queremos felicitar por su cumple a una de las mejores personas que hemos conocido gracia al #páde #rafaguerrero  @planetapadel,0
a los chicos les gustan las cosas oscuras.,1
"@fidelzevi esta bien, no insistas",0
"@dafnedelray me siento very important jeje no en verdad no, esto es una mierda ",0
"@manuellflorod bienvenida (triste) realidad, andamos en las mismas, pero no hay de otra",0
@escolano y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por java rinden guay...pero microsoft y sus cosas,0
evan peters -casi siempre me equivoco y pongo evans peter -dejadme -es muy sdasldjalsk,0
quiero organizar un buen de cosas cuando ya solo me queda una semana de vacaciones,0
@pimpamplay y son más de las 5 de la mañana! y encima mañana vuelve a ser día de grabación.. todo sea por dejar todo preparado,0
estoy pasando por una cuerda fina de inestabilidad emocional a gatas,0
ya a saber cuando vuelves a hacer un #followexpress  lloro @blasauryn,0
buenos días @ainhoa_mallo  y que podamos contarlo,0
me he tenido que poner unos calcetines porque siempre tengo los pies frios y me pone triste calcetines en verano,0
@hectorfernandez @alaves pellegrino ha dotado al equipo una gran consistencia defensiva. y buenos fichajes,0
"@mercadolibre enhorabuena por los geniales resultados económicos de récord del trimestre pasado, hacéis un gran trabajo ",0
las buenas chicas no salen de casa.,1
"no me refiero a vehiculos, me refiero a telefericos para llegar rapido a x zonas de vuestra (esperemos) gran base ",0
"@nenina74 @crislalider no estoy de acuerdo, las cicatrices siempre recuerdan dolor, sufrido o provocado ",0
"esperando la nueva temporada d #supershore2 ,vamos calentando motores con el estreno de #acapulcoshore3 esta noche a las 22:30 @mtvspain ",0
@tomasin_zgz ¡hola tomás! ¿habéis visto los nuevos #dinos de #tierramagna? es normal que haya colas antes de que comience el espectáculo,0
"@lajosa la tradicional #roscadereyes de #bisquetsobregón tiene un gran sabor, visita tu unidad favorita. ¡te esperamos!",0
según uno de mis propósitos es leer más pero ya estamos a 8 de enero y no he comprado ni un libro nuevo,0
por desgracia el sorteo que tenía pensado hacer es sólo para gente de europa  ya haré más sorteos para todo el mundo!,0
"de las princesas ana&mía a mórbida mal pedo, qué tan gorda soy si me encontré boronitas en mi papada?",0
"@swareles, ¡muchas gracias, carla! de momento han caído tres, así que no empieza mal el día ",0
"@ximnart ya, aún así... no me fío de la gente ",0
@bettocantu los juegos de booktube me dejaron con muchos libros abiertos y quería cerrarlos antes de leer este creo que si la hago...,0
@danielaggtz siempre te daré lo mejor de mi.,0
@medicenloya neta no pensaste en mi? cortalas,0
"@angstiness tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. con 22 ya eres viejo.",0
"@lour_14 @celopanyt ojalá, aunque la posibilidad es tan pequeña ",0
hola doc @albertomunoz alguna recomendación para hospedarme en sfo o la?? si tiene un contacto mucho mejor gracias,0
@ivangomezruiz @turismoasturias de allí volvemos después de una semana espectacular,0
"hoy por fin no cene comida de la calle, hoy fuimos a walmart y comprams para que yo le hiciera de cenar, dsps de toda la semana cenar mal",0
"@diablin13 sigue pendiente de nuestras redes, estaremos regalando boletos para la premiere.",0
"es que, quizá, el miedo al amor, nos hace estar con las personas incorrectas, pero seguros. esta noche me duermo con un sabor amargo.",0
"no hagan caso de nada de lo que diga brenda, está tomando tkt roja desde la 1 pm y budweiser desde las 6pm atte. sonia.",1
como cuando no te puedes registrar en el #vanscustomculture porque vives en méxico,0
@rulsoto @siempre889 mi caja registradora de barbie la disfrute al maximo ! y el que nunca llego fue el beatle rosa de barbie,0
@royaldarjeeling muy mal!!! jajaja mas geralt de rivia y menos juego de tronos,0
@ruestern a mí ponme lluvia y quítame grados.,0
"he puesto la radio solo pa escucharle jajajajajajaja ai, que ganas de verle ya ostia ",1
"@doctorgaona es intrigante la autoexploración de los estados de consciencia a través de un espejo, de la mano de un pionero como gaona ",0
"@monzonete cuando me borré twitter, jeje, esta cuenta es nueva, aunque con el mismo nick ",0
"@angryesmeralda snif el curso empezaba hoy y yo tengo un rol con jane. he puesto que yu se ha sentado a su lado, ¿te importa?",0
"@aaron_np @ojerafarlopera_ @livetodie77 @nerea_rmcf93 no tenemos para cerveza, somos pobres y sucios. no nos dejan entrar al bar ",0
pensar en irse pronto a la cama y ver que dan 2 capítulos de #minorityreport la mejor manera de alegrarse la noche,0
@avadadobreva ah wno no es que me pase nada es que cuando el hype está tan alto y se habla tanto tengo la sensación de que ya la he visto,0
@carlossadness faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre,0
"no ire a la facu porque esta muy feo el clima no hay taxis, uber, mi mama no me quiere llevar, no me quiero mojar, pues me duermo",0
"@mrous_ @carolgvivas la belleza de tigres presente en todas partes saludos, chicas!",1
@icvnl ustedes me puede ayudar a saber pq voy a pagar mas que en los anios anteriores,0
putada lv se me jodió la ruedecita del ratón y bueno,0
"donde desde los #over25, parte como una de las aspirantes con grandes opciones de llegar a las galas... https://t.co/iukuowsle8",0
@juapochohh sorry not sorry  pd quedamos en medievales?,0
@gamerxtrax aun no  no tengo algunas legendarias aun,0
"y me ha pasado con carlos, roberto, y una larga lista de amigos con los que la gente cree que me revuelco. pero no, porque soy una ñoña",0
porque son tan manipulables los pequeños ? y porque no ven a su padre igual que a su madre ? triste,1
"@juantaleb naaa que postales tan hermosas taleb! feliz año!!! te mando un abrazo, gracias por este año tan lindo, fue bonito conocerte",0
"que #rajoy no logre la #investidurarajoy no es noticia, lo contrario sí... pero serán becarios los que están en prácticas ",0
"@siguelumen ¡encantados y felices, un abrazo desde plasencia! ",0
@marcasgz menos mal que no has dicho escuchal #enlacabezano #losiento,0
ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas,1
las horas que son y sigo sin ser capaz de ponerme a estudiar....el sueño puede conmigo,0
@eyeofdavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,0
"hablando en serio, como no apruebe matemáticas me tiro desde la ventana de mi cuarto, que es un décimo y así no sobrevivo ",1
@rossiepussie @luciakawaii1 te lleguen a entender y a respetar. muy malos tienen que ser para obligarte a comer algo a la fuerza,0
ya no tengo capítulos de juego de tronos para ver. me siento vacía.,0
que triste que estas con alguien tan vacía,0
tio os quiero mil a los que me habéis hablado,0
mañana de nuevo a la realidad!! amorsitooo muy buenas vacas de tu trabajo!! excelente estar juntitos con mati,0
@michellecrecida y las galletas? buenos días michelle,1
"mañana me veré las que faltan, pero la mejor de la noche no ha sido britney vaya  me ha decepcionado",0
@ladyeternalsed son mucho más emotivos,0
"@markiyo1992 ja ja che menso, en vez de sí me escribas diario para saber mi vida",1
"@advystyles guitar ya sabes que hacer. el otro día estuve en llamada contigo por green. a ver si unas públicas, aún que sea malo... ",0
¡que ya sea 28! ya quiero ver a @adiosparismx me hace falta olvidarme de todo con buena música en vivo.,0
por lo regular lo primero que digo al despertarme es perdón me quede dormida o ya se me hizo tarde,1
@liamverse se llama saber cual es la mejor forma de crear estructuras que aguanten ese peso,1
@crisnosesae @l30n4_ @beatrice_val en serio? no sabía eso de ella  se me ha caído su imagen a tope,1
"@tidxs_ 2. hace mucho tiempo hablabamos por skype por un amigo en común y estaba guay, además de que eres muy mona! ",0
@puunissher @kingkongjulen @xcoorsa @yuniiiiitoo @youtube oye corsa  que yo no he jugado contra puni en lan,0
jugar con muñecas solo es para las niñas.,1
la biblioteca está cerrada y tengo que estar en el sol,0
"en un ataque de desesperación, puse a cargar mi celular con mi laptop en plena central porque me queda 5% de pila y aún no pasan por mi.",0
@koenmajr20 probando nuevos morning show! @exafm me aburre ya! se ha vuelto demasiado tonto el programa! extraño a @cecidelacueva,0
y desperté y me fui llorando con mi mamá. desperté en el sueño como unas 5 veces. nunca había batallado tanto. me muero si me pasa sola,0
"ya sé, tengo que leer a mishima pero se me atravesó el estúpido y sensual joyce con dublineses y tenía que estrenar mis marcadores.",0
@lorainthepanda @_girlpride_ @sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo,1
"@jose97angel ay, ayer cuando lo publicaron y lo vi me entró un sentimiento más grande por dentro...   ",0
el reboot de jumanji puede romper mi corazón x2. porque puede ser horrible y además pueden arruinar la imagen que tengo de the rock,0
a mí nunca me podrán hacer una broma porque no cojo llamadas y menos cuando son ocultas,0
"penoso lo de hoy, pensando en que hacer en el futuro... gracias a toda la gente que ha estado en el stream ",0
"@susana_tb feliz 2017 su y feliz vida... awww qué bonito pingü, muero de amor. un abrazo muy grande",0
"[— ¿nivel de inglés? — alto. — traduzca juguete. — toy. — úselo en una oración. — toy triste. — awww, vengache pa' acá. —]",1
"buenos billete pa cuba comprado, ahora a hacer mas dieta porque se ha deretido la tarjeta ",0
"todo el año perros be like: -gua guaafff argg guaaff a la verga puto guaf. en diciembre perros be like: -ay ay los cuetes, tengo miedo",0
sara piensa q vivo rayada xq me duermo escuchando a beret y weno,0
"@elavelden acá en ecuador aún falta para el final de la telenovela, no me pierdo ningún capítulo. un abrazo y excelente semana",0
@agnesfl1984 pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos. tengo un ronchón considerable,0
qué pobre soy no puedo ver los vma,0
el in memoriam de los oscares va a estar muy cargado este año. desde david bowie en enero hasta carrie fisher en diciembre,0
silvia pesada deja de dar rt que me sale doble notificación,0
"tengo a un amigo que canta desafinadamente feliz, pero así lo quiero.",0
"@oyeedanny ya sé, ¿quién los entiende? verdad ? el sabe lo que hace, y vaya que lo ha hecho más que bien. es grande @peladoalmeyda",1
¡¡no a las agresiones sexistas durante y después de las fiestas!!  #sangüesa,0
#buenosdias mundo twittero ya empezó la segunda semana del año y estoy mas que listo para vivir un día mas,0
tener las piernas llenas de picaduras de mosquitos que parecen heridas no me hace gracia.,0
"@jeri4queen sí, y ps no es mi caso. quiero decir, ps... no soy taaan buena. trabajadora sí, pero buena, buena, no",1
qué bonito fue aquel mes en el que viví sola y nadie me hacia un interrogatorio cada vez que llegaba a casa,0
@carter1628 claro. tengo mazo de ideas para este último cuarto de año,0
@consuecaballer jajajajaja pues que se vuelva loco conmigo leches... llevo dias petándolo y nada...,0
"lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito",0
